id,name,rate,link
80,奇肯炸雞/瑪德蕾努,4.7/5,https://www.foodpanda.com.tw/restaurant/x6mk/qi-ken-zha-ji-ma-de-lei-nu
81,紅豆麻吉,4.6/5,https://www.foodpanda.com.tw/restaurant/z3at/hong-dou-ma-ji
82,雲南燒烤,4.5/5,https://www.foodpanda.com.tw/restaurant/d9pn/yun-nan-shao-kao
83,大呼過癮 (板橋莒光店),4.6/5,https://www.foodpanda.com.tw/restaurant/e6hp/da-hu-guo-yin-ban-qiao-ju-guang-dian
84,食樂堂,4.6/5,https://www.foodpanda.com.tw/restaurant/b1vd/shi-le-tang-vendor
85,大呼過癮 (板橋三民店),4.6/5,https://www.foodpanda.com.tw/restaurant/d3yd/da-hu-guo-yin-ban-qiao-san-min-dian
86,阿木土庫當歸鴨 (新北裕民店),4.6/5,https://www.foodpanda.com.tw/restaurant/e9tg/a-mu-tu-ku-dang-gui-ya-xin-bei-yu-min-dian
87,Pizza Hut必勝客 (板橋中正店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2gn/pizza-hut--182
88,上紅臭臭鍋 (板橋四維店),4.6/5,https://www.foodpanda.com.tw/restaurant/e0gs/shang-hong-chou-chou-guo-ban-qiao-si-wei-dian
89,島瓜滷味 (板橋裕民店),4.6/5,https://www.foodpanda.com.tw/restaurant/f8lc/dao-gua-lu-wei
90,好了啦紅茶冰 (板橋忠孝店),4.7/5,https://www.foodpanda.com.tw/restaurant/e3it/hao-liao-la-hong-cha-bing-ban-qiao-zhong-xiao-dian
91,中和清心福全（中山店）,4.7/5,https://www.foodpanda.com.tw/restaurant/b2wo/qing-xin-fu-quan-ji-long-dong-xin-dian
92,I FRESH鮮果茶 (板橋文化店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2bp/i-fresh-3
93,清心福全 (板橋南雅南店),4.8/5,https://www.foodpanda.com.tw/restaurant/z0he/qing-xin-fu-quan-ban-qiao-nan-ya-nan-dian
94,迷客夏 (新北中和店),4.8/5,https://www.foodpanda.com.tw/restaurant/a2xk/mi-ke-xia-xin-bei-zhong-he-dian
95,東尼手工綠豆沙牛奶,4.5/5,https://www.foodpanda.com.tw/restaurant/d5tr/dong-ni-shou-gong-lu-dou-sha-niu-nai
96,老賴茶棧 (板橋湳雅店),4.8/5,https://www.foodpanda.com.tw/restaurant/a3fz/lao-lai-cha-zhan-ban-qiao-nan-ya-dian
97,COMEBUY (板橋四維店),4.8/5,https://www.foodpanda.com.tw/restaurant/a9vl/comebuy--82
98,清心福全 (板橋金華店),4.8/5,https://www.foodpanda.com.tw/restaurant/z2xx/qing-xin-fu-quan-ban-qiao-jin-hua-dian
99,舒油頭 (板橋府中店),4.7/5,https://www.foodpanda.com.tw/restaurant/z4jt/shu-you-tou-ban-qiao-fu-zhong-dian
100,清心福全 (板橋莒光店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6an/qing-xin-fu-quan-ban-qiao-ju-guang-dian
101,老賴茶棧 (板橋裕民店),4.8/5,https://www.foodpanda.com.tw/restaurant/a3wp/1573721385-lao-lai-cha-zhan-ban-qiao-yu-min-dian
102,清心福全 (中和橋和路店),4.8/5,https://www.foodpanda.com.tw/restaurant/a6md/qing-xin-fu-quan-zhong-he-qiao-he-lu-dian
103,皇爵 (新北板橋忠孝店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7ks/huang-jue-xin-bei-ban-qiao-zhong-xiao-dian
104,清心福全 (板橋中山店),4.8/5,https://www.foodpanda.com.tw/restaurant/z2ou/qing-xin-fu-quan-ban-qiao-zhong-shan-dian
105,茶朵木teas（莒光店）,4.7/5,https://www.foodpanda.com.tw/restaurant/d9od/cha-duo-mu-teas-ju-guang-dian
106,清心福全 (板橋館前店),4.8/5,https://www.foodpanda.com.tw/restaurant/d3fo/qing-xin-fu-quan-ban-qiao-guan-qian-dian
107,不一樣珍珠奶茶,4.5/5,https://www.foodpanda.com.tw/restaurant/a8zk/bu-yi-yang-zhen-zhu-nai-cha
108,清心福全 (板橋松柏店),4.8/5,https://www.foodpanda.com.tw/restaurant/z5jv/qing-xin-fu-quan-ban-qiao-song-bo-dian
109,李記紅茶冰 (板橋莒光店),4.8/5,https://www.foodpanda.com.tw/restaurant/e5fn/li-ji-hong-cha-bing-ban-qiao-ju-guang-dian
