id,name,rate,link
96,八宴茶-特選台灣奶茶專賣,4.6/5,https://www.foodpanda.com.tw/restaurant/e1qz/ba-yan-cha-te-xuan-tai-wan-nai-cha-zhuan-mai
97,清心福全 (中山雙城店),4.9/5,https://www.foodpanda.com.tw/restaurant/d1nb/qing-xin-fu-quan-zhong-shan-shuang-cheng-dian
98,鶴茶樓-鶴頂紅茶商店,4.7/5,https://www.foodpanda.com.tw/restaurant/f5ol/f5ol
99,清心福全 (台北林森北店),4.8/5,https://www.foodpanda.com.tw/restaurant/a1jk/qing-xin-fu-quan-tai-bei-lin-sen-bei-dian
100,錨起來喝 (台北雙連店),4.8/5,https://www.foodpanda.com.tw/restaurant/d4do/mao-qi-lai-he-tai-bei-shuang-lian-dian
101,清心福全 (中山合江店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6gs/qing-xin-fu-quan-zhong-shan-he-jiang-dian
102,烤茶之家&鮮榨果汁,4.6/5,https://www.foodpanda.com.tw/restaurant/y5it/kao-cha-zhi-jia
103,橘子工坊 (台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1qo/ju-zi-gong-fang-tai-bei-lin-sen-dian
104,阿二冰茶,4.6/5,https://www.foodpanda.com.tw/restaurant/y0vl/a-er-bing-cha
105,清心福全 (中山遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/d5xv/qing-xin-fu-quan-zhong-shan-liao-zhu-dian
106,杯執 (台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/w2pp/bei-zhi-tai-bei-lin-sen-dian
107,LEWAY樂?本味 (台北合江店),4.7/5,https://www.foodpanda.com.tw/restaurant/d1eo/leway-3
108,清心福全 (大同寧夏店),4.8/5,https://www.foodpanda.com.tw/restaurant/y8bc/qing-xin-fu-quan-da-tong-zhu-xia-dian
109,烏弄 (台北遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0ht/wu-nong-tai-bei-liao-zhu-dian
110,TEA TOP (台北師大店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3kg/teatop--3
111,魚池貳壹 (台北西門店),4.7/5,https://www.foodpanda.com.tw/restaurant/a0ch/yu-chi-er-yi-tai-bei-xi-men-dian
112,清心福全 (中山德惠店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6rj/qing-xin-fu-quan-zhong-shan-de-hui-dian
113,陳記九龍城香港茶 (台北萬華店),4.7/5,https://www.foodpanda.com.tw/restaurant/b9ws/chen-ji-jiu-long-cheng-xiang-gang-cha-tai-bei-wan-hua-dian
114,清心福全 (台北昆明店),4.8/5,https://www.foodpanda.com.tw/restaurant/z8tv/qing-xin-fu-quan-tai-bei-kun-ming-dian
115,宸品咖啡,4.5/5,https://www.foodpanda.com.tw/restaurant/a0da/chen-pin-ka-pei
116,迷客夏milkshop (台北南昌店),4.8/5,https://www.foodpanda.com.tw/restaurant/a8dp/-milkshop--12
117,涼水庫紅茶冰 (台北南機場店),4.8/5,https://www.foodpanda.com.tw/restaurant/b0mq/liang-shui-ku-hong-cha-bing-tai-bei-nan-ji-chang-dian
118,沏茶園,4.6/5,https://www.foodpanda.com.tw/restaurant/a8xn/qie-cha-yuan
119,COMEBUY (台北南機場店),4.8/5,https://www.foodpanda.com.tw/restaurant/a7xj/comebuy--51
120,福茶,4.7/5,https://www.foodpanda.com.tw/restaurant/a2sq/fu-cha
