id,name,rate,link
118,黑糖粉圓鮮奶-猿黑堂 (新莊四維店),4.3/5,https://www.foodpanda.com.tw/restaurant/e1kp/hei-tang-fen-yuan-xian-nai-yuan-hei-tang-xin-zhuang-si-wei-dian
119,粒粒小姐冰沙專家 Mlle Lili Boissons,4.7/5,https://www.foodpanda.com.tw/restaurant/z4xg/mlle-lili-boissons
120,熊飲鮮茶 (新北新莊店),4.6/5,https://www.foodpanda.com.tw/restaurant/z9gh/xiong-yin-xian-cha-xin-bei-xin-zhuang-dian
121,汪汪糖黑糖珍珠鮮奶,4.6/5,https://www.foodpanda.com.tw/restaurant/a0ad/wang-wang-tang-hei-tang-zhen-zhu-xian-nai
122,大苑子 (新莊中平店),4.8/5,https://www.foodpanda.com.tw/restaurant/z7ut/da-yuan-zi-xin-zhuang-zhong-ping-dian
123,開源社香雞排 (新北泰山店),4.8/5,https://www.foodpanda.com.tw/restaurant/b3dp/kai-yuan-she-xiang-ji-pai-xin-bei-tai-shan-dian
124,魔王狂爆雞排 (泰山明志店),4.6/5,https://www.foodpanda.com.tw/restaurant/d2hf/mo-wang-kuang-bao-ji-pai-tai-shan-ming-zhi-dian
125,艋舺雞排 (新莊中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/e1rr/meng-jia-ji-pai-xin-zhuang-zhong-hua-dian
126,胖老爹美式炸雞 (新莊中榮店),4.6/5,https://www.foodpanda.com.tw/restaurant/z6za/pang-lao-die-mei-shi-zha-ji-xin-zhuang-zhong-rong-dian
127,流氓雞排 (新莊福壽店),4.6/5,https://www.foodpanda.com.tw/restaurant/b0wy/liu-mang-ji-pai-xin-zhuang-wu-quan-dian
128,正好吃龍鹽酥雞 (新北旗艦店),4.6/5,https://www.foodpanda.com.tw/restaurant/a7ki/zheng-hao-chi-long-yan-su-ji-xin-bei-xin-zhuang-dian
129,胖老爹美式炸雞 (新莊中港店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7ss/pang-lao-die-mei-shi-zha-ji-xin-zhuang-zhong-gang-dian
130,小上海香酥雞 (新莊福壽店),4.7/5,https://www.foodpanda.com.tw/restaurant/a8gg/xiao-shang-hai-xiang-su-ji-xin-zhuang-fu-shou-dian
131,Mr.Fry 義式炸雞,4.5/5,https://www.foodpanda.com.tw/restaurant/e5au/mr-fry-
132,魔法雞排 (泰山明志店),4.5/5,https://www.foodpanda.com.tw/restaurant/d2ie/mo-fa-ji-pai-tai-shan-ming-zhi-dian
133,胖老爹美式炸雞 (新莊廟街店),4.7/5,https://www.foodpanda.com.tw/restaurant/y8qe/pang-lao-die-mei-shi-zha-ji-xin-zhuang-miao-jie-dian
134,9478炸G,4.7/5,https://www.foodpanda.com.tw/restaurant/d3eb/9478-g
135,狂炸香雞排,4.4/5,https://www.foodpanda.com.tw/restaurant/z0kz/kuang-zha-xiang-ji-pai
136,超大香雞排,4.5/5,https://www.foodpanda.com.tw/restaurant/a7kr/chao-da-xiang-ji-pai-vendor
137,胖老爹美式炸雞 (新莊中華店),4.7/5,https://www.foodpanda.com.tw/restaurant/y0hj/pang-lao-die-mei-shi-zha-ji-xin-zhuang-zhong-hua-dian
138,開源社香雞排 (新北幸福店),4.5/5,https://www.foodpanda.com.tw/restaurant/z9kg/kai-yuan-she-xiang-ji-pai-xin-bei-xing-fu-dian
139,曲肯叔叔美式炸雞 (新莊輔大店),4.7/5,https://www.foodpanda.com.tw/restaurant/y2mk/qu-ken-shu-shu-mei-shi-zha-ji-xin-zhuang-fu-da-dian
140,胖老爹美式炸雞 (新莊雙鳳店),4.7/5,https://www.foodpanda.com.tw/restaurant/a0ar/pang-lao-die-mei-shi-zha-ji-xin-zhuang-shuang-feng-dian
141,昌平炸雞王 (新北新莊店),4.7/5,https://www.foodpanda.com.tw/restaurant/y7qg/chang-ping-zha-ji-wang-xin-bei-xin-zhuang-dian
