id,name,rate,link
94,沏茶園,4.6/5,https://www.foodpanda.com.tw/restaurant/a8xn/qie-cha-yuan
95,烤茶之家&鮮榨果汁,4.6/5,https://www.foodpanda.com.tw/restaurant/y5it/kao-cha-zhi-jia
96,錨起來喝 (台北雙連店),4.8/5,https://www.foodpanda.com.tw/restaurant/d4do/mao-qi-lai-he-tai-bei-shuang-lian-dian
97,COMEBUY (台北林森欣欣店),4.7/5,https://www.foodpanda.com.tw/restaurant/a7zu/comebuy--93
98,水巷茶弄 (台北長春店),4.8/5,https://www.foodpanda.com.tw/restaurant/y9jd/shui-xiang-cha-nong-tai-bei-chang-chun-dian
99,鮮茶道 (北市通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/a3kh/xian-cha-dao-bei-shi-tong-hua-dian
100,清心福全 (中山遼寧店),4.8/5,https://www.foodpanda.com.tw/restaurant/d5xv/qing-xin-fu-quan-zhong-shan-liao-zhu-dian
101,清心福全 (大同寧夏店),4.8/5,https://www.foodpanda.com.tw/restaurant/y8bc/qing-xin-fu-quan-da-tong-zhu-xia-dian
102,清心福全 (中山德惠店),4.8/5,https://www.foodpanda.com.tw/restaurant/z6rj/qing-xin-fu-quan-zhong-shan-de-hui-dian
103,自己來紅茶鮮乳 (台北臨江店),4.7/5,https://www.foodpanda.com.tw/restaurant/z7uq/zi-ji-lai-hong-cha-xian-ru-tai-bei-lin-jiang-dian
104,清心福全 (錦西新店),4.8/5,https://www.foodpanda.com.tw/restaurant/y5jx/qing-xin-fu-quan-jin-xi-xin-dian
105,奉茶,4.7/5,https://www.foodpanda.com.tw/restaurant/e6ls/feng-cha
106,台北木瓜牛乳大王 (二店),4.8/5,https://www.foodpanda.com.tw/restaurant/f3km/f3km
107,烏弄 (台北遼寧店),4.6/5,https://www.foodpanda.com.tw/restaurant/a0ht/wu-nong-tai-bei-liao-zhu-dian
108,祕密花園白木耳露專賣店,4.8/5,https://www.foodpanda.com.tw/restaurant/w6og/mi-mi-hua-yuan-bai-mu-er-lu-zhuan-mai-dian
109,清心福全 (中山合江店),4.6/5,https://www.foodpanda.com.tw/restaurant/z6gs/qing-xin-fu-quan-zhong-shan-he-jiang-dian
110,空杯 (內湖新明店),4.5/5,https://www.foodpanda.com.tw/restaurant/a4qq/kong-bei-nei-hu-xin-ming-dian
111,斐萃光澤茶,4.5/5,https://www.foodpanda.com.tw/restaurant/d3wc/fei-cui-guang-ze-cha
112,包心珍珠,4.4/5,https://www.foodpanda.com.tw/restaurant/a5eq/bao-xin-long-zhu
113,星月映辰鮮奶茶舖,4.7/5,https://www.foodpanda.com.tw/restaurant/a2bk/xing-yue-ying-chen-xian-nai-cha-pu
114,LEWAY樂?本味 (台北合江店),4.9/5,https://www.foodpanda.com.tw/restaurant/d1eo/leway-3
115,清心福全 (中山雙城店),4.5/5,https://www.foodpanda.com.tw/restaurant/d1nb/qing-xin-fu-quan-zhong-shan-shuang-cheng-dian
116,香港大茶檔,5月5日,https://www.foodpanda.com.tw/restaurant/z1cf/xiang-gang-da-cha-dang
117,台北果汁專賣店 (二店),4.7/5,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
118,小茶齋 (台北通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/b2ix/xiao-cha-zhai-tai-bei-tong-hua-dian
119,吉龍糖黑糖茶飲 (大同寧夏店),4.5/5,https://www.foodpanda.com.tw/restaurant/b2uk/ji-long-tang-hei-tang-cha-yin-da-tong-zhu-xia-dian
120,宸品咖啡,4.7/5,https://www.foodpanda.com.tw/restaurant/a0da/chen-pin-ka-pei
121,小鐵紅茶,4.7/5,https://www.foodpanda.com.tw/restaurant/w2za/xiao-tie-hong-cha
122,彩虹殿-黑白木耳養生概念飲,5月5日,https://www.foodpanda.com.tw/restaurant/y2fn/cai-hong-dian-hei-bai-mu-er-yang-sheng-gai-nian-yin
123,茶莊 (松山饒河店),4月5日,https://www.foodpanda.com.tw/restaurant/d0vh/cha-zhuang-song-shan-rao-he-dian
124,泰雞霸,4.3/5,https://www.foodpanda.com.tw/restaurant/f5lc/f5lc
125,瀧萊鹹酥雞,4.6/5,https://www.foodpanda.com.tw/restaurant/f2rl/f2rl
126,蒜翻天 (台北吳興店),4.6/5,https://www.foodpanda.com.tw/restaurant/y8qt/suan-fan-tian-tai-bei-wu-xing-dian
127,臺客炸雞,4.6/5,https://www.foodpanda.com.tw/restaurant/y2ty/tai-ke-zha-ji
128,MR.GUGU (台北吳興店),4.5/5,https://www.foodpanda.com.tw/restaurant/y6vt/mr-gugu-tai-bei-wu-xing-dian
129,台灣鹽酥雞 (台北通化店),4.5/5,https://www.foodpanda.com.tw/restaurant/x7io/tai-wan-yan-su-ji-tai-bei-tong-hua-dian
130,沙渡垂陽碳烤,4.4/5,https://www.foodpanda.com.tw/restaurant/e1rk/--361
131,鳳記轟炸雞無骨鹹酥雞 (台北通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/y4oc/feng-ji-hong-zha-ji-wu-gu-xian-su-ji-tai-bei-tong-hua-dian
132,丰馥刈包,4.7/5,https://www.foodpanda.com.tw/restaurant/y7ud/feng-fu-yi-bao
133,炸老大 (台北瑞安店),4.4/5,https://www.foodpanda.com.tw/restaurant/y8fc/zha-lao-da-tai-bei-rui-an-dian
