id,name,rate,link
67,爆Q美式炸雞(蘆洲店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3vj/-q-
68,85度C (蘆洲復興店),4.8/5,https://www.foodpanda.com.tw/restaurant/y4nj/85-c--85
69,上紅臭臭鍋 (蘆洲信義店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2aq/shang-hong-chou-chou-guo-xin-bei-xin-yi-dian
70,辣椒比牛大/加熱滷味,4.8/5,https://www.foodpanda.com.tw/restaurant/f1jx/580
71,麗媽香香鍋 (蘆洲鷺江店),4.7/5,https://www.foodpanda.com.tw/restaurant/e8yy/li-ma-xiang-xiang-guo-lu-zhou-lu-jiang-dian
72,蒸烤貝水產,4.8/5,https://www.foodpanda.com.tw/restaurant/d0kv/zheng-kao-bei-shui-chan
73,獨伊佳滷味店,4.7/5,https://www.foodpanda.com.tw/restaurant/b2cj/du-yi-jia-lu-wei-dian
74,楊大娘關東煮、小火鍋、麻辣燙,4.6/5,https://www.foodpanda.com.tw/restaurant/d1ve/yang-da-niang-lu-zhou-xin-yi-dian
75,店長鴨血 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/e1dm/dian-chang-ya-xie-lu-zhou-guang-hua-dian
76,茶美茶 (三重旗艦店),4.7/5,https://www.foodpanda.com.tw/restaurant/b1yp/cha-mei-cha-san-zhong-qi-jian-dian
77,粥師傅 (蘆洲光華店),4.7/5,https://www.foodpanda.com.tw/restaurant/f9pp/f9pp
78,小鍋仔 (蘆洲長安店),4.7/5,https://www.foodpanda.com.tw/restaurant/e3xc/xiao-guo-zi-lu-zhou-chang-an-dian
79,大佳滷味 (三重溪尾店),4.7/5,https://www.foodpanda.com.tw/restaurant/z1aq/da-jia-lu-wei-san-zhong-xi-wei-dian
80,Pizza Hut必勝客 (蘆洲中正店),4.7/5,https://www.foodpanda.com.tw/restaurant/z3qo/pizza-hut--133
81,無雙炭烤玉米,4.8/5,https://www.foodpanda.com.tw/restaurant/a0er/wu-shuang-tan-kao-yu-mi
82,八幡町串燒,4.7/5,https://www.foodpanda.com.tw/restaurant/d9bx/ba-fan-ting-chuan-shao
83,吮指王 (三重大同店),4.8/5,https://www.foodpanda.com.tw/restaurant/d5pm/shun-zhi-wang-san-zhong-da-tong-dian
84,粥棧,4.6/5,https://www.foodpanda.com.tw/restaurant/y6sv/zhou-zhan
85,金可口烘焙,4.7/5,https://www.foodpanda.com.tw/restaurant/b6zz/jin-ke-kou-hong-bei
86,虎菇婆 (新北大智店),4.7/5,https://www.foodpanda.com.tw/restaurant/b9rn/hu-gu-po-xin-bei-da-zhi-dian
87,Pizza Hut必勝客 (三重重陽店),4.7/5,https://www.foodpanda.com.tw/restaurant/y1mj/pizza-hut--123
88,臻鮮精緻鍋物,4.7/5,https://www.foodpanda.com.tw/restaurant/f3lc/715
89,Pizza Hut必勝客 (蘆洲復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/z6vy/pizza-hut--209
90,寶島紅茶冰 (新北三重店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3ta/new3
91,熊果園 風格.茶飲,4.6/5,https://www.foodpanda.com.tw/restaurant/f0al/f0al
92,店長鴨血 (三重車頭店),4.6/5,https://www.foodpanda.com.tw/restaurant/y1ur/dian-chang-ya-xie-san-zhong-che-tou-dian
93,涼水庫紅茶冰 (新北三重車路頭店),4.6/5,https://www.foodpanda.com.tw/restaurant/a0mo/liang-shui-ku-hong-cha-bing-xin-bei-san-zhong-che-lu-tou-dian
94,清心福全冷飲站 (蘆洲民族店),4.8/5,https://www.foodpanda.com.tw/restaurant/y4qd/qing-xin-fu-quan-lu-zhou-min-zu-dian
95,七盞茶 (三重自強店),4.7/5,https://www.foodpanda.com.tw/restaurant/e5oc/qi-zhan-cha-san-zhong-zi-qiang-dian
96,涼水庫紅茶冰 (新北三重文化北路),4.8/5,https://www.foodpanda.com.tw/restaurant/a1ha/liang-shui-ku-hong-cha-bing-xin-bei-san-zhong-wen-hua-bei-lu
97,寶島紅茶冰 (新北三重店),4.7/5,https://www.foodpanda.com.tw/restaurant/f3ta/new3
98,清心福全 (蘆洲民義店),4.8/5,https://www.foodpanda.com.tw/restaurant/y7ct/qing-xin-fu-quan-lu-zhou-min-yi-dian
