id,name,rate,link
160,陳記豬肝湯,4.6/5,https://www.foodpanda.com.tw/restaurant/f3xn/f3xn
161,風來坊串串錦店,4.7/5,https://www.foodpanda.com.tw/restaurant/f6rn/f6rn
162,頂尖高手無骨夢幻鹽酥雞,4.4/5,https://www.foodpanda.com.tw/restaurant/f8qq/f8qq
163,桶一天下 (台北合江店),4.6/5,https://www.foodpanda.com.tw/restaurant/f2zy/f2zy
164,好雞匯鹹水雞 松山店,4.6/5,https://www.foodpanda.com.tw/restaurant/f5ns/f5ns
165,劉家現烤玉米 (台北公館店),4.6/5,https://www.foodpanda.com.tw/restaurant/f8eh/f8eh
166,陸家班 特色排隊美食 (台北師大店),4.5/5,https://www.foodpanda.com.tw/restaurant/f1kh/f1kh
167,四方阿九魯肉飯 (台北萬華店),4.6/5,https://www.foodpanda.com.tw/restaurant/f2sq/f2sq
168,瘋狂肉串王 (台北大安店),4.5/5,https://www.foodpanda.com.tw/restaurant/f8rd/f8rd
169,Uncle Joe's健康餐盒 披薩沙拉,4.5/5,https://www.foodpanda.com.tw/restaurant/f2sl/uncle-joe-s-
170,金色三麥 (台北京站店),4.5/5,https://www.foodpanda.com.tw/restaurant/f2fo/f2fo
171,亞都迷你火鍋城,4.5/5,https://www.foodpanda.com.tw/restaurant/f6qs/f6qs
172,大元冰品 (信義莊敬店),4.6/5,https://www.foodpanda.com.tw/restaurant/f5xe/f5xe
173,一品園湯包排骨酥,4.5/5,https://www.foodpanda.com.tw/restaurant/f6wm/f6wm
174,鹹酥李,4.3/5,https://www.foodpanda.com.tw/restaurant/f0pr/f0pr
175,通化粉圓冰品&一杯好茶,4.4/5,https://www.foodpanda.com.tw/restaurant/f8fd/f8fd
176,快樂送,4.4/5,https://www.foodpanda.com.tw/restaurant/f7of/f7of
177,洪記豆漿大王,4.4/5,https://www.foodpanda.com.tw/restaurant/f1ok/f1ok
178,西門平安食堂,4.4/5,https://www.foodpanda.com.tw/restaurant/f8it/f8it
179,猛呷．艋舺串燒,4.3/5,https://www.foodpanda.com.tw/restaurant/f0xz/f0xz
180,凱大雞排 (台北中原店),4.4/5,https://www.foodpanda.com.tw/restaurant/f7dd/f7dd
181,21號鵝肉,4.4/5,https://www.foodpanda.com.tw/restaurant/f4pe/21--5
182,龍傳客家放山雞莊,4.3/5,https://www.foodpanda.com.tw/restaurant/f2ov/f2ov
183,好福記永和豆漿 (台北長春店),4.5/5,https://www.foodpanda.com.tw/restaurant/y7wu/hao-fu-ji-yong-he-dou-jiang-tai-bei-chang-chun-dian
184,通化街米粉湯50年老店(胡記復興旗艦店),4.5/5,https://www.foodpanda.com.tw/restaurant/y3pm/-50--1
185,許記生煎包,5月5日,https://www.foodpanda.com.tw/restaurant/f3md/f3md
186,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
187,無老鍋 (台北新生店),4.8/5,https://www.foodpanda.com.tw/restaurant/a2rx/wu-lao-guo-tai-bei-xin-sheng-dian
188,湯姆?燒鳥,5月5日,https://www.foodpanda.com.tw/restaurant/f9jd/f9jd
189,茶堀出軌,4.8/5,https://www.foodpanda.com.tw/restaurant/e9mm/cha-ku-chu-gui
190,??家 Sukiya (古亭店),4.7/5,https://www.foodpanda.com.tw/restaurant/y7lo/-sukiya--20
191,鍋in百元風味鍋 (台北公館店),4.8/5,https://www.foodpanda.com.tw/restaurant/f2yx/-in--2
192,粥師傅廣東粥 (台北林森店),4.8/5,https://www.foodpanda.com.tw/restaurant/a0hz/zhou-shi-fu-guang-dong-zhou-tai-bei-lin-sen-dian
193,COLD STONE (西門門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4bm/cold-stone--10
194,Mister Donut (台北京捷門市),4.8/5,https://www.foodpanda.com.tw/restaurant/d4qo/mister-donut--9
195,郭家炸蛋蔥油餅 (中正南機場店),4.7/5,https://www.foodpanda.com.tw/restaurant/e8os/guo-jia-zha-dan-cong-you-bing-zhong-zheng-nan-ji-chang-dian
196,Pizza Hut必勝客 (新生外送店),4.7/5,https://www.foodpanda.com.tw/restaurant/y9hq/pizza-hut--210
197,吉野家 Yoshinoya (台北古亭店),4.7/5,https://www.foodpanda.com.tw/restaurant/w5gl/-yoshinoya--29
198,胖老爹美式炸雞 (台北車站店),4.7/5,https://www.foodpanda.com.tw/restaurant/z9dp/pang-lao-die-mei-shi-zha-ji-tai-bei-che-zhan-dian
199,欲罷不能鹹水雞 (台北師大店),4.6/5,https://www.foodpanda.com.tw/restaurant/z2at/yu-ba-bu-neng-xian-shui-ji-tai-bei-shi-da-dian
200,魯肉飯香,4.7/5,https://www.foodpanda.com.tw/restaurant/b0tu/lu-rou-fan-xiang
201,Pizza Hut必勝客 (大安外送店),4.7/5,https://www.foodpanda.com.tw/restaurant/y3vr/pizza-hut-48
202,臨江街小米甜甜圈,4.7/5,https://www.foodpanda.com.tw/restaurant/d9tx/lin-jiang-jie-xiao-mi-tian-tian-quan
203,??家 Sukiya (台北站前店),4.7/5,https://www.foodpanda.com.tw/restaurant/f6kx/-sukiya--8
204,八方雲集 (林森北店),4.7/5,https://www.foodpanda.com.tw/restaurant/a7kg/ba-fang-yun-ji-lin-sen-bei-dian
205,鶴茶樓-鶴頂紅茶商店,4.7/5,https://www.foodpanda.com.tw/restaurant/f5ol/f5ol
206,Rocket Music音樂火箭餐廳,4.6/5,https://www.foodpanda.com.tw/restaurant/e0lr/rocket-music-
207,好雞匯鹹水雞(台北林森店),4.7/5,https://www.foodpanda.com.tw/restaurant/b7ii/hao-ji-hui-tai-bei-lin-sen-dian
208,莫宰羊羊肉精緻料理 (台北大安店),4.6/5,https://www.foodpanda.com.tw/restaurant/y0xj/mo-zai-yang-yang-rou-jing-zhi-liao-li-tai-bei-da-an-dian
209,馬友友印度廚房 (MIK-6) (台北松江店),4.6/5,https://www.foodpanda.com.tw/restaurant/w8qx/mik-6
210,一緒串燒-酒場,4.6/5,https://www.foodpanda.com.tw/restaurant/d7bg/yi-xu-chuan-shao-jiu-chang
211,吉野家 Yoshinoya (台北館前店),4.7/5,https://www.foodpanda.com.tw/restaurant/w3fy/yoshinoya-30
212,伙房私廚,4.8/5,https://www.foodpanda.com.tw/restaurant/z8xu/huo-fang-si-chu
213,牛魔王牛排 (師大龍泉店),4.6/5,https://www.foodpanda.com.tw/restaurant/z2ru/niu-mo-wang-niu-pai-shi-da-long-quan-dian
