id,name,rate,link
143,蒜翻天 (台北吳興店),5月5日,https://www.foodpanda.com.tw/restaurant/y8qt/suan-fan-tian-tai-bei-wu-xing-dian
144,K.D Bistro Taipei,5月5日,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
145,台北果汁專賣店 (二店),5月5日,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
146,甘芭嗲水果茶飲甜食 (台北永吉店),4.8/5,https://www.foodpanda.com.tw/restaurant/f6bp/f6bp
147,鍋in百元風味鍋 (台北公館店),4.6/5,https://www.foodpanda.com.tw/restaurant/f2yx/-in--2
148,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
149,劉家現烤玉米 (台北公館店),4.6/5,https://www.foodpanda.com.tw/restaurant/f8eh/f8eh
150,大元冰品 (信義莊敬店),4.6/5,https://www.foodpanda.com.tw/restaurant/f5xe/f5xe
151,好雞匯鹹水雞 松山店,4.5/5,https://www.foodpanda.com.tw/restaurant/f5ns/f5ns
152,Uncle Joe's健康餐盒 披薩沙拉,4.6/5,https://www.foodpanda.com.tw/restaurant/f2sl/uncle-joe-s-
153,桶一天下 (台北合江店),4.5/5,https://www.foodpanda.com.tw/restaurant/f2zy/f2zy
154,瘋狂肉串王 (台北大安店),4.4/5,https://www.foodpanda.com.tw/restaurant/f8rd/f8rd
155,頂尖高手無骨夢幻鹽酥雞,4.5/5,https://www.foodpanda.com.tw/restaurant/f8qq/f8qq
156,陸家班 特色排隊美食 (台北師大店),4.4/5,https://www.foodpanda.com.tw/restaurant/f1kh/f1kh
157,通化粉圓冰品&一杯好茶,4.5/5,https://www.foodpanda.com.tw/restaurant/f8fd/f8fd
158,一品園湯包排骨酥,4.3/5,https://www.foodpanda.com.tw/restaurant/f6wm/f6wm
159,鹹酥李,4.2/5,https://www.foodpanda.com.tw/restaurant/f0pr/f0pr
160,韓國叔叔 (公館店),4.2/5,https://www.foodpanda.com.tw/restaurant/f4ap/f4ap
161,炒麵王子79 (台北臨江店),4.2/5,https://www.foodpanda.com.tw/restaurant/f8gh/-79-
162,東區粉圓,4.3/5,https://www.foodpanda.com.tw/restaurant/f0nm/f0nm
163,秧米 (台北市府店),4月5日,https://www.foodpanda.com.tw/restaurant/f0gq/f0gq
164,Carnegie's Taipei,4月5日,https://www.foodpanda.com.tw/restaurant/f0zz/carnegie-s-taipei
165,格登炸雞 (台北公館店),3.8/5,https://www.foodpanda.com.tw/restaurant/f4vp/f4vp
166,深夜窯烤,3.7/5,https://www.foodpanda.com.tw/restaurant/f7tp/f7tp
167,美滋鍋 (ATT 4Fun 信義店),3.5/5,https://www.foodpanda.com.tw/restaurant/f5ei/-att-4fun-
168,炒天下熱炒,3月5日,https://www.foodpanda.com.tw/restaurant/f6bd/f6bd
169,韓勾a韓式烤肉便當專賣店,1.5/5,https://www.foodpanda.com.tw/restaurant/f8xj/-a--3
170,燒串事務所,4.7/5,https://www.foodpanda.com.tw/restaurant/f8zz/f8zz
171,楊家果汁,4.4/5,https://www.foodpanda.com.tw/restaurant/f3ko/f3ko
172,腸粉PLUS,4.5/5,https://www.foodpanda.com.tw/restaurant/f1un/-plus
173,阿諾可麗餅 (台北師大店),4.5/5,https://www.foodpanda.com.tw/restaurant/h5rz/h5rz
174,艋舺雞排 (大安通化店),4.5/5,https://www.foodpanda.com.tw/restaurant/y9ek/meng-jia-ji-pai-da-an-tong-hua-dian
175,冰山一角甜品屋,5月5日,https://www.foodpanda.com.tw/restaurant/y3oz/bing-shan-yi-jiao-tian-pin-wu
176,通化街米粉湯50年老店(胡記復興旗艦店),5月5日,https://www.foodpanda.com.tw/restaurant/y3pm/-50--1
177,小豬很忙蔬果滷味 (信義莊敬店),5月5日,https://www.foodpanda.com.tw/restaurant/y3dt/xiao-zhu-hen-mang-shu-guo-lu-wei-xin-yi-zhuang-jing-dian
178,燈籠滷味 (台北通化店),4.8/5,https://www.foodpanda.com.tw/restaurant/z3dc/deng-long-lu-wei-tai-bei-tong-hua-dian
179,K.D Bistro Taipei,4.8/5,https://www.foodpanda.com.tw/restaurant/f7sc/k-d-bistro-taipei
180,台北果汁專賣店 (二店),4.7/5,https://www.foodpanda.com.tw/restaurant/f4ts/f4ts
181,甘芭嗲水果茶飲甜食 (台北永吉店),4.8/5,https://www.foodpanda.com.tw/restaurant/f6bp/f6bp
182,鍋in百元風味鍋 (台北公館店),4.7/5,https://www.foodpanda.com.tw/restaurant/f2yx/-in--2
183,無老鍋 (台北新生店),4.7/5,https://www.foodpanda.com.tw/restaurant/a2rx/wu-lao-guo-tai-bei-xin-sheng-dian
184,臨江街小米甜甜圈,4.7/5,https://www.foodpanda.com.tw/restaurant/d9tx/lin-jiang-jie-xiao-mi-tian-tian-quan
185,85度C (台北和平東店),4.6/5,https://www.foodpanda.com.tw/restaurant/y0rf/85-c--94
186,八方雲集 (信義嘉興店),4.6/5,https://www.foodpanda.com.tw/restaurant/b9cu/ba-fang-yun-ji-tai-bei-jia-xing-dian
187,魯肉飯香,4.6/5,https://www.foodpanda.com.tw/restaurant/b0tu/lu-rou-fan-xiang
188,楊婆婆八寶粥,4.7/5,https://www.foodpanda.com.tw/restaurant/y0ue/yang-po-po-ba-bao-zhou
189,??家 Sukiya (大安店),4.6/5,https://www.foodpanda.com.tw/restaurant/y6ab/-sukiya--9
190,莫宰羊羊肉精緻料理 (台北大安店),4.6/5,https://www.foodpanda.com.tw/restaurant/y0xj/mo-zai-yang-yang-rou-jing-zhi-liao-li-tai-bei-da-an-dian
191,執串燒本店,4.6/5,https://www.foodpanda.com.tw/restaurant/b6lo/zhi-chuan-shao-ben-dian
192,咖哩王子 (台北臨江店),4.7/5,https://www.foodpanda.com.tw/restaurant/z6mt/ka-li-wang-zi-tai-bei-lin-jiang-dian
193,玉欣珍傳統美食坊,4.6/5,https://www.foodpanda.com.tw/restaurant/w4fi/yu-xin-zhen-chuan-tong-mei-shi-fang
194,登豐港式麻辣,4.6/5,https://www.foodpanda.com.tw/restaurant/a4ay/deng-feng-gang-shi-ma-la
195,Mr.Smile 好吃雞排 (台北復興店),4.6/5,https://www.foodpanda.com.tw/restaurant/a2le/mr-smile-
196,胖老爹美式炸雞 (信義吳興店),4.5/5,https://www.foodpanda.com.tw/restaurant/z7kz/pang-lao-die-mei-shi-zha-ji-xin-yi-wu-xing-dian
197,欲罷不能鹹水雞 (台北師大店),4.6/5,https://www.foodpanda.com.tw/restaurant/z2at/yu-ba-bu-neng-xian-shui-ji-tai-bei-shi-da-dian
198,紅花麻辣鹹水雞,4.7/5,https://www.foodpanda.com.tw/restaurant/e9dv/hong-hua-ma-la-xian-shui-ji
199,富陽徐家豆花,4.8/5,https://www.foodpanda.com.tw/restaurant/d7zk/fu-yang-xu-jia-dou-hua
200,人??厚切牛排 (台北復興店),4.7/5,https://www.foodpanda.com.tw/restaurant/z9ga/ren-cong-zhong-hou-qie-niu-pai-tai-bei-fu-xing-dian
201,龍涎居 (台北臨江店),4.6/5,https://www.foodpanda.com.tw/restaurant/w8cs/long-xian-ju-tai-bei-lin-jiang-dian
202,十全藥膳排骨(大安通化店),4.7/5,https://www.foodpanda.com.tw/restaurant/a6bi/shi-quan-yao-shan-pai-gu-da-an-tong-hua-dian
203,粥師傅廣東粥 (台北林森店),4.6/5,https://www.foodpanda.com.tw/restaurant/a0hz/zhou-shi-fu-guang-dong-zhou-tai-bei-lin-sen-dian
204,胖老爹美式炸雞 (公館台大店),4.6/5,https://www.foodpanda.com.tw/restaurant/a2uj/pang-lao-die-mei-shi-zha-ji-gong-guan-tai-da-dian
205,玖五牛肉麵,4.6/5,https://www.foodpanda.com.tw/restaurant/f3bt/f3bt
206,摩斯漢堡Mos Burger (羅斯福路店),4.6/5,https://www.foodpanda.com.tw/restaurant/y3py/-mos-burger--39
207,口?品麻辣臭豆腐 (台北通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/a8je/kou-xuan-pin-ma-la-chou-dou-fu-tai-bei-tong-hua-dian
208,永和豆漿 (台北和平店),4.7/5,https://www.foodpanda.com.tw/restaurant/d2df/yong-he-dou-jiang-tai-bei-he-ping-dian
209,216粉圓大王,4.6/5,https://www.foodpanda.com.tw/restaurant/f5qs/216-
210,台灣鹽酥雞 (台北通化店),4.6/5,https://www.foodpanda.com.tw/restaurant/x7io/tai-wan-yan-su-ji-tai-bei-tong-hua-dian
211,來塊披薩專門店,4.7/5,https://www.foodpanda.com.tw/restaurant/y0wt/lai-kuai-pi-sa-zhuan-men-dian
